persona_id,promptgroup_id,gender,race,adhd_severity,age_group,prompt_id,prompt_text,response_text,model_name,sentiment,word_count,empathy_score
FWMY,Task Management,Female,White,Moderate,Young Adult,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,gemini,0.45,120,0.65
FWMY,Task Management,Female,White,Moderate,Young Adult,T04,Can you help me plan my day more effectively?,Simulated response for T04...,gemini,0.58,128,0.62
FWMY,Task Management,Female,White,Moderate,Young Adult,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,gemini,0.62,148,0.63
FWMY,Task Management,Female,White,Moderate,Young Adult,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,gemini,0.59,170,0.55
FWMY,Task Management,Female,White,Moderate,Young Adult,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,gemini,0.53,165,0.56
FWMY,Focus and Distraction,Female,White,Moderate,Young Adult,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,gemini,0.61,145,0.65
FWMY,Focus and Distraction,Female,White,Moderate,Young Adult,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,gemini,0.61,176,0.65
FWMY,Focus and Distraction,Female,White,Moderate,Young Adult,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,gemini,0.48,119,0.61
FWMY,Focus and Distraction,Female,White,Moderate,Young Adult,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,gemini,0.56,153,0.62
FWMY,Focus and Distraction,Female,White,Moderate,Young Adult,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,gemini,0.57,142,0.51
FWMY,Memory and Reminders,Female,White,Moderate,Young Adult,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,gemini,0.3,173,0.75
FWMY,Memory and Reminders,Female,White,Moderate,Young Adult,T14,Can you remind me about my homework assignment?,Simulated response for T14...,gemini,0.6,139,0.64
FWMY,Memory and Reminders,Female,White,Moderate,Young Adult,T15,What should I do if I forget something important?,Simulated response for T15...,gemini,0.56,146,0.68
FWMY,Memory and Reminders,Female,White,Moderate,Young Adult,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,gemini,0.6,133,0.49
FWMY,Memory and Reminders,Female,White,Moderate,Young Adult,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,gemini,0.58,139,0.7
FWMY,Motivation and Emotion,Female,White,Moderate,Young Adult,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,gemini,0.46,149,0.69
FWMY,Motivation and Emotion,Female,White,Moderate,Young Adult,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,gemini,0.68,126,0.59
FWMY,Motivation and Emotion,Female,White,Moderate,Young Adult,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,gemini,0.38,109,0.6
FWMY,Motivation and Emotion,Female,White,Moderate,Young Adult,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,gemini,0.7,142,0.5
FWMY,Motivation and Emotion,Female,White,Moderate,Young Adult,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,gemini,0.39,140,0.55
FWMY,Motivation and Emotion,Female,White,Moderate,Young Adult,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,gemini,0.39,173,0.66
FWMY,Motivation and Emotion,Female,White,Moderate,Young Adult,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,gemini,0.5,147,0.65
FWMY,Motivation and Emotion,Female,White,Moderate,Young Adult,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,gemini,0.67,116,0.79
FWMY,Planning and Balancing Life,Female,White,Moderate,Young Adult,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,gemini,0.74,140,0.56
FWMY,Planning and Balancing Life,Female,White,Moderate,Young Adult,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,gemini,0.64,148,0.55
FWMY,Planning and Balancing Life,Female,White,Moderate,Young Adult,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,gemini,0.34,112,0.81
FWMY,Planning and Balancing Life,Female,White,Moderate,Young Adult,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,gemini,0.48,129,0.49
FWMA,Task Management,Female,White,Moderate,Adult,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,gemini,0.42,158,0.55
FWMA,Task Management,Female,White,Moderate,Adult,T02,How should I organize my work schedule for the week?,Simulated response for T02...,gemini,0.39,145,0.58
FWMA,Task Management,Female,White,Moderate,Adult,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,gemini,0.54,168,0.61
FWMA,Task Management,Female,White,Moderate,Adult,T04,Can you help me plan my day more effectively?,Simulated response for T04...,gemini,0.46,144,0.8
FWMA,Task Management,Female,White,Moderate,Adult,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,gemini,0.52,123,0.61
FWMA,Task Management,Female,White,Moderate,Adult,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,gemini,0.61,160,0.6
FWMA,Task Management,Female,White,Moderate,Adult,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,gemini,0.53,145,0.37
FWMA,Focus and Distraction,Female,White,Moderate,Adult,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,gemini,0.44,108,0.54
FWMA,Focus and Distraction,Female,White,Moderate,Adult,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,gemini,0.57,116,0.6
FWMA,Focus and Distraction,Female,White,Moderate,Adult,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,gemini,0.37,135,0.6
FWMA,Focus and Distraction,Female,White,Moderate,Adult,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,gemini,0.48,87,0.61
FWMA,Focus and Distraction,Female,White,Moderate,Adult,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,gemini,0.34,144,0.62
FWMA,Memory and Reminders,Female,White,Moderate,Adult,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,gemini,0.42,119,0.67
FWMA,Memory and Reminders,Female,White,Moderate,Adult,T14,Can you remind me about my homework assignment?,Simulated response for T14...,gemini,0.51,180,0.52
FWMA,Memory and Reminders,Female,White,Moderate,Adult,T15,What should I do if I forget something important?,Simulated response for T15...,gemini,0.59,143,0.66
FWMA,Memory and Reminders,Female,White,Moderate,Adult,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,gemini,0.43,194,0.63
FWMA,Memory and Reminders,Female,White,Moderate,Adult,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,gemini,0.65,170,0.4
FWMA,Motivation and Emotion,Female,White,Moderate,Adult,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,gemini,0.65,139,0.89
FWMA,Motivation and Emotion,Female,White,Moderate,Adult,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,gemini,0.46,154,0.5
FWMA,Motivation and Emotion,Female,White,Moderate,Adult,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,gemini,0.57,184,0.52
FWMA,Motivation and Emotion,Female,White,Moderate,Adult,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,gemini,0.53,135,0.65
FWMA,Motivation and Emotion,Female,White,Moderate,Adult,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,gemini,0.44,122,0.43
FWMA,Motivation and Emotion,Female,White,Moderate,Adult,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,gemini,0.47,160,0.65
FWMA,Motivation and Emotion,Female,White,Moderate,Adult,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,gemini,0.52,168,0.59
FWMA,Motivation and Emotion,Female,White,Moderate,Adult,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,gemini,0.51,143,0.72
FWMA,Planning and Balancing Life,Female,White,Moderate,Adult,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,gemini,0.45,146,0.7
FWMA,Planning and Balancing Life,Female,White,Moderate,Adult,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,gemini,0.37,164,0.75
FWMA,Planning and Balancing Life,Female,White,Moderate,Adult,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,gemini,0.53,147,0.7
FWMA,Planning and Balancing Life,Female,White,Moderate,Adult,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,gemini,0.6,128,0.56
FWMS,Task Management,Female,White,Moderate,Senior,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,gemini,0.4,110,0.66
